anime_id,title
41488,Tensura Nikki: Tensei shitara Slime Datta Ken
32370,D.Gray-man Hallow
11319,Zero no Tsukaima F
18119,Servant x Service
114,Sakigake!! Cromartie Koukou
20651,Natsume Yuujinchou: Itsuka Yuki no Hi ni
3092,Junjou Romantica
36470,Tada-kun wa Koi wo Shinai
37985,Aggressive Retsuko (ONA) 2nd Season
8086,Densetsu no Yuusha no Densetsu
10119,Seitokai Yakuindomo OVA
4087,Michiko to Hatchin
31592,Pokemon XY&Z
28755,Boruto: Naruto the Movie
153,Juuni Kokuki
15117,Kami nomi zo Shiru Sekai: Tenri-hen
2164,Dennou Coil
16011,Tokyo Ravens
25517,Magic Kaito 1412
6573,Darker than Black: Ryuusei no Gemini
11617,High School DxD
27633,Gekkan Shoujo Nozaki-kun Specials
401,Rurouni Kenshin: Meiji Kenkaku Romantan - Seisou-hen
14131,Girls & Panzer
25015,Kyoukai no Kanata Movie 1: I'll Be Here - Kako-hen
23281,Psycho-Pass 2
22097,Magi: Sinbad no Bouken
32828,Amaama to Inazuma
35240,Princess Principal
8407,Sora no Otoshimono: Forte
6945,Gintama: Shiroyasha Koutan
122,Full Moon wo Sagashite
31580,Ajin
40496,"Maou Gakuin no Futekigousha: Shijou Saikyou no Maou no Shiso, Tensei shite Shison-tachi no Gakkou e Kayou"
50360,Mushoku Tensei: Isekai Ittara Honki Dasu Special
3297,Aria the Origination
4725,Ga-Rei: Zero
33071,Bungou Stray Dogs: Hitori Ayumu
25161,One Piece 3D2Y: Ace no shi wo Koete! Luffy Nakama Tono Chikai
31798,Kiznaiver
8740,One Piece Film: Strong World Episode 0
17909,Uchouten Kazoku
985,Dragon Ball Z Special 2: Zetsubou e no Hankou!! Nokosareta Chousenshi - Gohan to Trunks
42429,Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen 3rd Season
25303,Haikyuu!! Lev Genzan!
16524,Suisei no Gargantia
38422,High Score Girl: Extra Stage
81,Mobile Suit Gundam: The 08th MS Team
48483,Mieruko-chan
37984,"Kumo Desu ga, Nani ka?"
59,Chobits
16916,Kuroko no Basket: Tip Off
13663,To LOVE-Ru Darkness
29854,Ushio to Tora (TV)
22729,Aldnoah.Zero
15323,One Piece: Episode of Nami - Koukaishi no Namida to Nakama no Kizuna
29787,Gochuumon wa Usagi Desu ka??
949,Top wo Nerae! Gunbuster
4654,Toaru Majutsu no Index
25183,Gangsta.
1364,Detective Conan Movie 05: Countdown to Heaven
24893,Sidonia no Kishi: Daikyuu Wakusei Seneki
27787,Nisekoi:
42361,"Ijiranaide, Nagatoro-san"
2154,Tekkon Kinkreet
43609,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen OVA
12291,Acchi Kocchi
10357,Jinrui wa Suitai Shimashita
4835,Bleach Movie 3: Fade to Black - Kimi no Na wo Yobu
967,Hokuto no Ken
44087,Gintama: The Semi-Final
33506,Ao no Exorcist: Kyoto Fujouou-hen
36990,Non Non Biyori Movie: Vacation
40682,Kingdom 3rd Season
527,Pokemon
33191,Kishibe Rohan wa Ugokanai
15051,Love Live! School Idol Project
37033,Emiya-san Chi no Kyou no Gohan
37514,Made in Abyss Movie 1: Tabidachi no Yoake
37497,Irozuku Sekai no Ashita kara
44940,World Trigger 3rd Season
40620,Uramichi Oniisan
42916,Sword Art Online: Progressive Movie - Hoshi Naki Yoru no Aria
40784,Wu Liuqi Zhi Zui Qiang Fa Xing Shi
6372,Higashi no Eden Movie I: The King of Eden
18139,Tonari no Seki-kun
26213,Free! Eternal Summer: Kindan no All Hard!
781,Detective Conan Movie 03: The Last Wizard of the Century
534,Slayers
451,InuYasha Movie 3: Tenka Hadou no Ken
11013,Inu x Boku SS
2963,Minami-ke
37475,Kishuku Gakkou no Juliet
658,Touhai Densetsu Akagi: Yami ni Maiorita Tensai
10588,Persona 4 the Animation
16934,Chuunibyou demo Koi ga Shitai!: Kirameki no... Slapstick Noel
11433,Ano Natsu de Matteru
6773,Shakugan no Shana III (Final)
5460,Detective Conan Movie 13: The Raven Chaser
34100,Fate/kaleid liner Prisma☆Illya Movie: Sekka no Chikai
8841,Kore wa Zombie Desu ka?
47257,Shinigami Bocchan to Kuro Maid
11739,Kimi to Boku. 2
40215,Aggressive Retsuko (ONA) 3rd Season
4672,Koukaku Kidoutai 2.0
18507,Free!
10067,Angel Beats!: Another Epilogue
11113,Usagi Drop Specials
535,Slayers Next
32979,Flip Flappers
7193,Aoi Bungaku Series
80,Mobile Suit Gundam
6864,xxxHOLiC: Rou
905,Dragon Ball Z Movie 12: Fukkatsu no Fusion!! Gokuu to Vegeta
1686,Bleach Movie 1: Memories of Nobody
26,Texhnolyze
240,Genshiken
6637,Higashi no Eden Movie II: Paradise Lost
182,Tenkuu no Escaflowne
38472,Isekai Quartet
145,Kareshi Kanojo no Jijou
47790,"Sekai Saikou no Ansatsusha, Isekai Kizoku ni Tensei suru"
36704,Free! Dive to the Future
33337,ACCA: 13-ku Kansatsu-ka
41461,Date A Live IV
28,Yakitate!! Japan
3731,Itazura na Kiss
1363,Detective Conan Movie 04: Captured in Her Eyes
35079,Kino no Tabi: The Beautiful World - The Animated Series
34984,Koi wa Ameagari no You ni
21469,Stand By Me Doraemon
37932,Quanzhi Gaoshou 2
37972,Hoshiai no Sora
42625,Heion Sedai no Idaten-tachi
31,Neon Genesis Evangelion: Death & Rebirth
338,Versailles no Bara
2026,Hayate no Gotoku!
177,Tsubasa Chronicle
48553,Akebi-chan no Sailor-fuku
28069,Shigatsu wa Kimi no Uso: Moments
1257,Saint Seiya: Meiou Hades Juuni Kyuu-hen
2159,Ookiku Furikabutte
31376,Flying Witch
33028,Danganronpa 3: The End of Kibougamine Gakuen - Zetsubou-hen
38594,"Kimi to, Nami ni Noretara"
51096,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e (TV) 2nd Season
19123,One Piece: Episode of Merry - Mou Hitori no Nakama no Monogatari
10460,Kimi to Boku.
10589,Naruto: Shippuuden Movie 5 - Blood Prison
32673,Udon no Kuni no Kiniro Kemari
39555,Baki: Dai Raitaisai-hen
24151,Ao Haru Ride OVA
42250,Bungou Stray Dogs Wan!
4918,xxxHOLiC: Shunmuki
464,One Piece Movie 06: Omatsuri Danshaku to Himitsu no Shima
779,Detective Conan Movie 01: The Timed Skyscraper
28979,To LOVE-Ru Darkness 2nd
9760,Hoshi wo Ou Kodomo
2889,Bleach Movie 2: The DiamondDust Rebellion - Mou Hitotsu no Hyourinmaru
14345,Btooom!
30347,Nanatsu no Taizai OVA
12883,Tsuritama
6467,Detective Conan Movie 14: The Lost Ship in the Sky
34544,Koutetsujou no Kabaneri Movie 3: Unato Kessen
10937,Mobile Suit Gundam: The Origin
6377,Zan Sayonara Zetsubou Sensei
23777,Shingeki no Kyojin Movie 2: Jiyuu no Tsubasa
4192,Hayate no Gotoku!!
2397,Digimon Adventure: Bokura no War Game!
38409,Cike Wu Liuqi
30415,High☆Speed! Movie: Free! Starting Days
19703,Kyousou Giga (TV)
30778,Fairy Tail Movie 2: Dragon Cry
13655,Little Busters!
23251,Gugure! Kokkuri-san
38816,Hello World
20541,Mikakunin de Shinkoukei
3712,Zero no Tsukaima: Princesses no Rondo
9471,Baka to Test to Shoukanjuu: Matsuri
1023,Wolf's Rain OVA
25649,Junjou Romantica 3
856,Utawarerumono
962,Aria the Natural
45055,Taishou Otome Otogibanashi
23385,Kyoukai no Kanata: Shinonome
2961,Digimon Adventure Movie
40908,Kemono Jihen
4182,Darker than Black: Kuro no Keiyakusha - Sakura no Hana no Mankai no Shita
1367,Detective Conan Movie 08: Magician of the Silver Sky
8246,Naruto: Shippuuden Movie 4 - The Lost Tower
4177,Bounen no Xamdou
38793,Tensei shitara Slime Datta Ken OVA
5204,Kara no Kyoukai Movie 6: Boukyaku Rokuon
450,InuYasha Movie 2: Kagami no Naka no Mugenjo
33323,"Kamisama Hajimemashita: Kamisama, Shiawase ni Naru"
10568,Kamisama no Memochou
32491,Kanojo to Kanojo no Neko: Everything Flows
617,Juubee Ninpuuchou
40904,Bokutachi no Remake
16417,Tamako Market
20431,Hoozuki no Reitetsu
8063,Sekaiichi Hatsukoi OVA
67,Basilisk: Kouga Ninpou Chou
780,Detective Conan Movie 02: The Fourteenth Target
479,Ueki no Housoku
15771,Saint☆Oniisan (Movie)
77,Mahou Shoujo Lyrical Nanoha A's
356,Fate/stay night
40060,BNA
9790,Sora no Otoshimono: Tokeijikake no Angeloid
1088,Macross
35382,Yuri!!! on Ice: Yuri Plisetsky GPF in Barcelona EX - Welcome to The Madness
2508,Genshiken 2
31149,Persona 3 the Movie 4: Winter of Rebirth
31553,Charlotte: Tsuyoimono-tachi
23225,Yuru Yuri Nachuyachumi!
885,Tenshi no Tamago
1506,Detective Conan Movie 10: Requiem of the Detectives
11933,Oda Nobuna no Yabou
41168,Nakitai Watashi wa Neko wo Kaburu
40269,Kengan Ashura Part 2
2951,Gintama: Nanigoto mo Saiyo ga Kanjin nano de Tasho Senobisuru Kurai ga Choudoyoi
427,Kaleido Star
39071,Machikado Mazoku
42940,Hanma Baki: Son of Ogre
793,xxxHOLiC Movie: Manatsu no Yoru no Yume
14967,Boku wa Tomodachi ga Sukunai Next
35806,"Haikyuu!! vs. ""Akaten"""
21273,Gochuumon wa Usagi Desu ka?
29755,Haikyuu!! Movie 1: Owari to Hajimari
32681,Uchuu Patrol Luluco
1292,Afro Samurai
6586,Yume-iro Pâtissière
957,Saiunkoku Monogatari
37614,Hitoribocchi no Marumaru Seikatsu
34618,Blend S
12069,Hajime no Ippo: Boxer no Kobushi
371,Cardcaptor Sakura Movie 1
65,Rozen Maiden: Träumend
38483,Ore wo Suki nano wa Omae dake ka yo
35111,Haikyuu!! Movie 4: Concept no Tatakai
34933,Kakegurui
34440,Code Geass: Hangyaku no Lelouch III - Oudou
34438,Code Geass: Hangyaku no Lelouch I - Koudou
35110,Haikyuu!! Movie 3: Sainou to Sense
9982,Fairy Tail OVA
14837,Dragon Ball Z Movie 14: Kami to Kami
23775,Shingeki no Kyojin Movie 1: Guren no Yumiya
433,"Kumo no Mukou, Yakusoku no Basho"
34103,Danganronpa 3: The End of Kibougamine Gakuen - Kibou-hen
45556,Wu Liuqi Zhi Xuanwu Guo Pian
13851,To LOVE-Ru Darkness OVA
85,Mobile Suit Zeta Gundam
1239,Bishoujo Senshi Sailor Moon SuperS
40902,Shokugeki no Souma: Gou no Sara
11499,Sankarea
36538,Natsume Yuujinchou Movie: Utsusemi ni Musubu
477,Aria the Animation
30364,Haikyuu!! Movie 2: Shousha to Haisha
16762,Mirai Nikki: Redial
44200,Boku no Hero Academia the Movie 3: World Heroes' Mission
9465,Break Blade Movie 4: Sanka no Chi
40938,Hige wo Soru. Soshite Joshikousei wo Hirou.
28497,Rokka no Yuusha
39175,Cider no You ni Kotoba ga Wakiagaru
14175,Hanasaku Iroha Movie: Home Sweet Home
31821,Arslan Senki (TV): Fuujin Ranbu
969,Tsubasa Chronicle 2nd Season
10083,Shiki Specials
74,Gakuen Alice
38619,Joshikousei no Mudazukai
1690,Bokura no
38753,Araburu Kisetsu no Otome-domo yo.
36214,Asagao to Kase-san.
40004,Bokutachi wa Benkyou ga Dekinai!
11553,Toradora!: Bentou no Gokui
36653,Tsurune: Kazemai Koukou Kyuudoubu
40056,Deca-Dence
9252,Break Blade Movie 3: Kyoujin no Ato
41694,Hataraku Saibou Black (TV)
42670,Princess Connect! Re:Dive Season 2
40936,Ore wo Suki nano wa Omae dake ka yo: Oretachi no Game Set
10278,The iDOLM@STER
37348,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka Movie: Orion no Ya
82,Mobile Suit Gundam 0080: War in the Pocket
49930,Genjitsu Shugi Yuusha no Oukoku Saikenki Part 2
38759,Sewayaki Kitsune no Senko-san
34480,Shokugeki no Souma: Ni no Sara OVA
32900,Mahouka Koukou no Rettousei Movie: Hoshi wo Yobu Shoujo
123,Fushigi Yuugi
35849,Darling in the FranXX
28623,Koutetsujou no Kabaneri
11633,Blood Lad
986,Dragon Ball Z Special 1: Tatta Hitori no Saishuu Kessen
1486,Kodomo no Omocha (TV)
32105,Sousei no Onmyouji
132,GetBackers
49053,Given: Uragawa no Sonzai
34076,Uchouten Kazoku 2
9724,Break Blade Movie 5: Shisen no Hate
2273,Mobile Suit Gundam Wing: Endless Waltz Special
5507,Senjou no Valkyria
5177,Denpa-teki na Kanojo
39988,Isekai Quartet 2
1462,Memories
1195,Zero no Tsukaima
50346,Yofukashi no Uta
8426,Hourou Musuko
5420,Kemono no Souja Erin
38992,Rikei ga Koi ni Ochita no de Shoumei shitemita.
20371,Sekaiichi Hatsukoi Movie: Yokozawa Takafumi no Baai
39651,Mob Psycho 100: Dai Ikkai Rei toka Soudansho Ian Ryokou - Kokoro Mitasu Iyashi no Tabi
32977,Aggressive Retsuko
9963,Detective Conan Movie 15: Quarter of Silence
2402,Ashita no Joe
38186,Bokutachi wa Benkyou ga Dekinai
3652,Higurashi no Naku Koro ni Rei
29786,Shimoneta to Iu Gainen ga Sonzai Shinai Taikutsu na Sekai
26123,Seitokai Yakuindomo* OVA
19319,Gundam Build Fighters
49052,Ao Ashi
34973,Love Live! Sunshine!! 2nd Season
32648,Handa-kun
11917,Major: World Series
14407,Persona 3 the Movie 1: Spring of Birth
6922,Fate/stay night Movie: Unlimited Blade Works
1606,Kekkaishi (TV)
2923,Shugo Chara!
8514,Break Blade Movie 2: Ketsubetsu no Michi
26349,Danna ga Nani wo Itteiru ka Wakaranai Ken
47159,Tensai Ouji no Akaji Kokka Saisei Jutsu
64,Rozen Maiden
50325,Kaguya-sama wa Kokurasetai: Ultra Romantic Teaser PV - Ishigami Yuu wa Kataritai
452,InuYasha Movie 1: Toki wo Koeru Omoi
40858,Psycho-Pass 3: First Inspector
5958,Sora no Otoshimono
6772,Break Blade Movie 1: Kakusei no Toki
16592,Danganronpa: Kibou no Gakuen to Zetsubou no Koukousei The Animation
6444,Tegamibachi
12049,Fairy Tail Movie 1: Houou no Miko
30187,Sakurako-san no Ashimoto ni wa Shitai ga Umatteiru
1015,Full Metal Panic! The Second Raid: Wari to Hima na Sentaichou no Ichinichi
39491,Psycho-Pass 3
2921,Ashita no Joe 2
44807,Ryuu to Sobakasu no Hime
250,Konjiki no Gash Bell!!
40392,Runway de Waratte
33354,Cardcaptor Sakura: Clear Card-hen
36275,Natsume Yuujinchou Roku Specials
34534,Natsume Yuujinchou Go Specials
11813,Shijou Saikyou no Deshi Kenichi OVA
11757,Sword Art Online
11759,Accel World
8557,Shinryaku! Ika Musume
2471,Doraemon (1979)
48643,Koi wa Sekai Seifuku no Ato de
10020,Ore no Imouto ga Konnani Kawaii Wake ga Nai Specials
31483,"Akagami no Shirayuki-hime: Nandemonai Takaramono, Kono Page"
15197,Code Geass: Boukoku no Akito 2 - Hikisakareshi Yokuryuu
32005,Detective Conan Movie 20: The Darkest Nightmare
42590,Mashiro no Oto
37007,Hinomaruzumou
251,Kyou kara Maou!
68,Black Cat (TV)
30016,Nanbaka
37347,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka II
6793,"Kuroshitsuji: Sono Shitsuji, Kougyou"
9181,Motto To LOVE-Ru
31706,Fate/kaleid liner Prisma☆Illya 3rei!!
4872,Goku Sayonara Zetsubou Sensei
8676,Amagami SS
21419,Detective Conan Movie 18: The Sniper from Another Dimension
6802,So Ra No Wo To
34281,High School DxD Hero
49520,Aharen-san wa Hakarenai
34012,Isekai Shokudou
9366,Kaichou wa Maid-sama!: Omake dayo!
21473,Persona 3 the Movie 2: Midsummer Knight's Dream
462,One Piece Movie 04: Dead End no Bouken
13469,Hyouka: Motsubeki Mono wa
34443,Baki
31973,Mobile Suit Gundam Thunderbolt
1719,Rozen Maiden: Ouvertüre
31711,To LOVE-Ru Darkness 2nd Specials
33263,Kubikiri Cycle: Aoiro Savant to Zaregototsukai
38656,Darwin's Game
531,Bishoujo Senshi Sailor Moon R: The Movie
10110,Mayo Chiki!
517,School Rumble: Ichi Gakki Hoshuu
3972,Yu☆Gi☆Oh! 5D's
34414,Nanbaka 2
8310,Magic Kaito
1172,Slayers Try
11235,Amagami SS+ Plus
3713,Jigoku Shoujo Mitsuganae
4163,Seto no Hanayome OVA
1366,Detective Conan Movie 07: Crossroad in the Ancient Capital
9735,Gintama: Shinyaku Benizakura-hen
2472,Naruto: Shippuuden Movie 1
35376,Himouto! Umaru-chan R
160,"Ima, Soko ni Iru Boku"
16005,Zettai Karen Children: The Unlimited - Hyoubu Kyousuke
40080,Quanzhi Gaoshou: Dianfeng Rongyao
35413,Imouto sae Ireba Ii.
30458,"Tokyo Ghoul: ""Jack"""
4981,Casshern Sins
32526,Love Live! Sunshine!!
32551,Digimon Adventure tri. 3: Kokuhaku
6774,Kuuchuu Buranko
48707,Gokushufudou Part 2
40839,"Kanojo, Okarishimasu"
13403,Inu x Boku SS Special
1117,Pokemon Movie 02: Maboroshi no Pokemon Lugia Bakutan
36754,Kakuriyo no Yadomeshi
31433,Ginga Eiyuu Densetsu: Die Neue These - Kaikou
37442,Psycho-Pass: Sinners of the System Case.3 - Onshuu no Kanata ni＿＿
449,InuYasha Movie 4: Guren no Houraijima
875,Mind Game
17641,Date A Live: Date to Date
33094,WWW.Working!!
995,Tennis no Ouji-sama: Zenkoku Taikai-hen
29067,Danna ga Nani wo Itteiru ka Wakaranai Ken 2 Sure-me
31783,Yowamushi Pedal: New Generation
32948,Fune wo Amu
27601,Chuunibyou demo Koi ga Shitai! Ren: The Rikka Wars
36903,Kengan Ashura
34262,Oushitsu Kyoushi Heine
34855,Gabriel DropOut Specials
24655,Date A Live Movie: Mayuri Judgment
7720,Ookiku Furikabutte: Natsu no Taikai-hen
14833,Maoyuu Maou Yuusha
24227,Nisekoi OVA
32485,Prison School: Mad Wax
12729,High School DxD OVA
8479,Hetalia World Series
1029,Omoide Poroporo
25731,Cross Ange: Tenshi to Ryuu no Rondo
37086,Kakegurui××
6325,Naruto: Shippuuden Movie 3 - Hi no Ishi wo Tsugu Mono
50461,Otome Game Sekai wa Mob ni Kibishii Sekai desu
287,Grappler Baki (TV)
134,Gunslinger Girl
11743,Toaru Majutsu no Index Movie: Endymion no Kiseki
10092,Break Blade Movie 6: Doukoku no Toride
1505,Detective Conan Movie 09: Strategy Above the Depths
516,Keroro Gunsou
4382,Suzumiya Haruhi no Yuuutsu (2009)
10033,Toriko
30745,Kyoukai no Kanata Movie: I'll Be Here - Kako-hen - Yakusoku no Kizuna
31389,Fate/stay night: Unlimited Blade Works 2nd Season - Sunny Day
101,Air
30902,Yuru Yuri Nachuyachumi!+
2559,Romeo no Aoi Sora
1253,Saint Seiya: Meiou Hades Meikai-hen
41084,Made in Abyss: Retsujitsu no Ougonkyou
21899,Gintama: Yorinuki Gintama-san on Theater 2D
32189,Danganronpa 3: The End of Kibougamine Gakuen - Mirai-hen
40497,Mahouka Koukou no Rettousei: Raihousha-hen
39026,Dumbbell Nan Kilo Moteru?
5277,Sekirei: Pure Engagement
41094,Xian Wang de Richang Shenghuo
8888,Code Geass: Boukoku no Akito 1 - Yokuryuu wa Maiorita
166,Samurai 7
16528,Hal
10719,Boku wa Tomodachi ga Sukunai
19163,Date A Live II
9065,Hakuouki: Hekketsuroku
37597,Dakaretai Otoko 1-i ni Odosarete Imasu.
32215,High School DxD BorN: Yomigaeranai Fushichou
2002,Heroic Age
14527,Medaka Box Abnormal
4437,Naruto: Shippuuden Movie 2 - Kizuna
39355,Radiant 2nd Season
25687,Digimon Adventure tri. 1: Saikai
7588,Saraiya Goyou
6880,Deadman Wonderland
38787,Senryuu Shoujo
7627,Mitsudomoe
1089,Macross: Do You Remember Love?
21667,Non Non Biyori: Okinawa e Ikukoto ni Natta
15487,Kuroko no Basket NG-shuu
48702,Dance Dance Danseur
12815,Shirokuma Cafe
27631,God Eater
1453,Maison Ikkoku
1002,Top wo Nerae 2! Diebuster
35241,Konohana Kitan
1470,City Hunter
41169,Love Live! Superstar!!
488,Ichigo Mashimaro
15583,Date A Live
5060,Hetalia Axis Powers
4447,Detective Conan Movie 12: Full Score of Fear
19291,Pokemon XY
9890,Major: Message
22673,Kuroko no Basket 2nd Season NG-shuu
37621,Karakai Jouzu no Takagi-san: Water Slide
91,Mobile Suit Gundam Wing: Endless Waltz
35198,Free! Take Your Marks
15437,"Kore wa Zombie Desu ka? of the Dead: Hai, Minotake ni Attemasu"
10209,Kore wa Zombie Desu ka? OVA
9136,Kuroshitsuji II Specials
19671,Free!: FrFr - Short Movie
379,Heppoko Jikken Animation Excel♥Saga
28405,Ansatsu Kyoushitsu: Deai no Jikan
5118,Suzumiya Haruhi-chan no Yuuutsu
37426,Sarazanmai
25313,Gintama': Futon ni Haitte kara Buki Nokoshi ni Kizuite Neru ni Nerenai Toki mo Aru
27947,Lupin III (2015)
23421,Re:␣Hamatora
20853,Hitsugi no Chaika
21743,Donten ni Warau
8311,Tegamibachi Reverse
208,R.O.D: Read or Die
522,Metropolis
35823,Demi-chan wa Kataritai: Demi-chan no Natsuyasumi
587,Hanbun no Tsuki ga Noboru Sora
32547,Non Non Biyori Repeat: Hotaru ga Tanoshinda
40416,Date A Bullet: Dead or Bullet
102,Aishiteruze Baby★★
4053,Tennis no Ouji-sama: Zenkoku Taikai-hen - Final
35828,Miira no Kaikata
31380,To LOVE-Ru Darkness 2nd OVA
33091,Planetarian: Chiisana Hoshi no Yume
3014,Ginga Eiyuu Densetsu: Waga Yuku wa Hoshi no Taikai
46093,Shiroi Suna no Aquatope
6895,Hakuouki
31931,Full Metal Panic! Invisible Victory
901,"Dragon Ball Z Movie 08: Moetsukiro!! Nessen, Ressen, Chougekisen"
11135,Hybrid Child
33970,Girls & Panzer: Saishuushou Part 1
10378,Shinryaku!? Ika Musume
34504,Seitokai Yakuindomo Movie
31733,Bishoujo Senshi Sailor Moon Crystal Season III
4186,Chrome Shelled Regios
39586,Hataraku Saibou!!
24543,Persona 3 the Movie 3: Falling Down
32949,Kuzu no Honkai
28285,Trinity Seven: Nanatsu no Taizai to Nana Madoushi
38337,Gochuumon wa Usagi Desu ka? Bloom
1914,Saiunkoku Monogatari 2nd Season
2752,Tennis no Ouji-sama: Zenkoku Taikai-hen - Semifinal
30911,Tales of Zestiria the Cross
2129,True Tears
997,Bishoujo Senshi Sailor Moon S: Kaguya-hime no Koibito
14189,Tasogare Otome x Amnesia: Taima Otome
50709,Lycoris Recoil
16009,Kamisama no Inai Nichiyoubi
49310,Fruits Basket: Prelude
32668,Noblesse: Awakening
10389,Momo e no Tegami
96,Mobile Fighter G Gundam
19369,Outbreak Company
1412,Lupin III
3016,Ginga Eiyuu Densetsu: Arata Naru Tatakai no Overture
30191,Durarara!!x2 Shou: Watashi no Kokoro wa Nabe Moyou
48804,Isekai Shokudou 2
11701,Another: The Other - Inga
1813,Genshiken OVA
41710,Genjitsu Shugi Yuusha no Oukoku Saikenki
3603,JoJo no Kimyou na Bouken: Phantom Blood
29575,Mankitsu Happening
35821,Chio-chan no Tsuugakuro
13357,High School DxD Specials
5162,Minami-ke Okaeri
13767,Junjou Romantica OVA
27957,Steins;Gate: Soumei Eichi no Cognitive Computing
5835,Hanasakeru Seishounen
98,Mai-HiME
1691,Kaze no Stigma
18893,Aoki Hagane no Arpeggio: Ars Nova
32071,Gantz:O
880,Aa! Megami-sama!: Sorezore no Tsubasa
9201,Air Gear: Kuro no Hane to Nemuri no Mori - Break on the Sky
1379,Kino no Tabi: The Beautiful World - Nanika wo Suru Tame ni - Life Goes On.
5909,Seitokai no Ichizon
10396,Ben-To
8038,Nodame Cantabile: Finale - Mine to Kiyora no Saikai
50,Aa! Megami-sama! (TV)
12679,Joshiraku
12467,Nazo no Kanojo X
906,Dragon Ball Z Movie 13: Ryuuken Bakuhatsu!! Gokuu ga Yaraneba Dare ga Yaru
5262,Shugo Chara!! Doki
18619,Girls & Panzer: Kore ga Hontou no Anzio-sen Desu!
3841,Chi's Sweet Home
33654,Hitorijime My Hero
35857,Lupin III: Part 5
32696,Fukigen na Mononokean
8476,Otome Youkai Zakuro
32951,Rokudenashi Majutsu Koushi to Akashic Records
35338,Saenai Heroine no Sodatekata ♭: Koi to Junjou no Service-kai
18055,Hakkenden: Touhou Hakken Ibun 2nd Season
19511,Naruto: Shippuuden - Sunny Side Battle
20517,Little Busters!: EX
35330,Poputepipikku
35678,Hibike! Euphonium Movie 3: Chikai no Finale
34662,Fate/Apocrypha
28771,Yu☆Gi☆Oh! The Dark Side of Dimensions
43691,Kageki Shoujo!!
32108,Digimon Adventure tri. 2: Ketsui
6707,Kuroshitsuji II
32122,Gintama°: Umai-mono wa Atomawashi ni Suru to Yokodorisareru kara Yappari Saki ni Kue
1313,Digimon Adventure 02
15225,Hentai Ouji to Warawanai Neko.
567,The Big O
31414,Nijiiro Days
34136,Orange: Mirai
35262,Boku no Hero Academia 2nd Season: Hero Note
2158,Terra e... (TV)
49893,Kobayashi-san Chi no Maid Dragon S: Nippon no Omotenashi - Attend wa Dragon Desu
11179,Papa no Iukoto wo Kikinasai!
1579,Kiniro no Corda: Primo Passo
32827,B: The Beginning
7661,Giant Killing
35756,Comic Girls
